"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"SERPINA1 - mRNA",8.774116037204,3.89990153342207,7.49546104141786,4.99184601639063,5.4308195266067,9.55774414114803,10.7287217622203,10.7337409986922,10.7771441255654,7.4016053133979,8.33537195239833,8.64611061851461,6.71856705512193,7.45057106455141,8.79361075112827,8.76213767514441,8.19856359050694,7.57424022151525,9.78201047466719,8.64884117143009,9.71965087304902,9.66034056085455,10.3635389912642,8.04873863023697,7.45211301714194,7.96096385414284,7.07668529977496,6.43239751509185,7.0362380130227,6.6251696053383
"CXCL2 - mRNA",10.5814709291326,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,9.58421636121052,11.0676139066286,10.7086499942599,10.7486936529551,7.86103700960213,7.06235335451556,9.57211014301916,7.04049508699455,7.11353616365691,10.2975016754611,10.3568812341298,9.9470249257629,8.62735175051046,11.2870802165688,10.7973289560438,10.9441664720432,9.82571550517318,11.3279777128087,10.0650405259438,7.99643357573682,7.13088881119443,7.22868850543975,7.76800073346087,7.55081123971067,7.74064679015547
"CXCL8 - mRNA",9.04713456456398,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.91138110541739,10.8298078848736,10.9664831847706,10.8209541069698,6.98656773448367,7.47739080791864,9.07907000138322,6.71856705512193,7.18753677583396,11.0576303703704,11.4557669271221,11.005918492921,10.159202917797,12.3814724526124,11.5099004984947,11.2018871467073,10.7287816420854,12.8725186737229,11.8908031776396,7.91154459084022,7.42039550699433,8.81365106066764,6.49951187647544,8.51428533152846,7.52563394953421
"SPP1 - mRNA",8.27661643394809,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,9.3420153762382,11.7996650206179,11.9268643947178,11.9101927328023,6.98656773448367,8.56485375727068,7.32418260825324,7.88849197284901,9.32504023570225,10.3547265088655,10.2559523485092,9.76416080047201,9.58322913625518,11.0474715965375,10.5046191074034,10.6692017965025,12.3053644528359,9.4535086528827,10.2664392813209,7.39071240800008,7.13088881119443,7.7141153188688,8.06244805516683,9.34436039050401,6.88820414027154
"TPI1 - mRNA",8.83300973390279,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,9.03167529395129,10.9225782327821,10.872287761337,10.903416310228,8.86103700649945,8.68684426435096,9.51400715369077,8.57654800915294,9.83139287970137,10.1574942002281,10.0054088487578,9.82149402733596,9.57424022340777,10.570506374217,10.4136247009375,10.316135249763,11.3257627478586,10.6899762242871,10.5021964050709,9.5950708851759,9.60482002793691,9.66164796615383,8.65479006290419,10.0014726230109,9.55748286720026
"APOE - mRNA",9.47455570718218,8.27001694708619,8.04294882620067,7.95729869332807,8.03255462328365,10.2291214215106,10.1611065039283,10.7565208968375,10.491093176023,7.57153034896966,6.64731579047093,9.10554233700075,8.47345456489588,7.45057106455141,8.07232677664615,7.39535539728831,7.55470746242538,7.86702209634478,8.99814397418581,7.41362470516831,8.11973794161883,7.723200546299,7.05410181716721,7.39666187139073,7.86715051642078,8.48452582354225,10.0565075700227,7.56364224301224,9.51428533152846,8.27286794878665
"CTNNB1 - mRNA",10.0220436654647,7.533051282816,8.25445299678851,8.23740663198403,8.00608239467887,10.002529022888,10.3892353487461,10.1295166579445,10.1795231137333,7.98656772879542,6.47739081601437,9.66403250388271,8.36242317749828,7.67296350120489,8.22042541707332,8.31735285148549,7.87663543914425,7.92473758244759,8.61208557400412,8.23805306104606,8.1929870054553,8.5761595366234,8.7810833125831,7.78570418953391,9.11507795181239,9.83132860534907,9.13557919403034,8.22990473677437,9.2213493373111,8.79509466361685
"CTSS - mRNA",10.0717965410502,8.08559240037893,8.40973120230871,8.44762419741955,7.92362027971155,10.8903194845139,10.1320774742222,10.2467827768175,10.2302265918269,8.44599941310606,8.00095281079005,10.079070002717,9.6254575858892,8.42019745534219,8.3547265099673,8.46935601322395,8.46159809946961,8.91052370359357,9.08339118860446,8.03811538735184,8.40514029280803,8.15491682145038,8.05410181716721,7.91123507161777,8.64851020298203,9.13088881376781,10.860956710855,8.24953348254712,10.5538137119243,9.91795137902396
"HLA-C - mRNA",9.18915358673703,7.71362354770205,7.79502141771715,7.95729869332807,7.92362027971155,9.64834671995826,10.2063712707213,10.2548051720929,10.3164145409659,8.1564928092411,8.43158725123205,9.13153750844699,7.80602984882918,9.32504023570225,8.88524131887582,8.27671084863873,9.07826940547118,8.67857703818928,9.19704807226724,8.48687355859978,8.48897179595697,8.95990087614247,8.85433234585156,8.61905427315769,8.15255269725771,8.68888427363774,9.57918586285758,7.74051987662916,8.57465796564632,9.93744754951518
"HLA-DRB1 - mRNA",8.774116037204,8.32660051050454,8.00447475156886,8.20883744221299,5.4308195266067,9.67322139449765,11.1810847536855,11.4802419242996,11.4683156616407,7.98656772879542,6.64731579047093,9.13153750844699,7.62545758771571,8.22316063704448,8.53529875509064,7.79128403077242,7.72463240162888,8.3397751277407,8.94706970632237,8.39851773323931,8.51205550888381,8.27421575616999,8.21848859431555,8.27113100176018,7.45211301714194,7.54592634907391,8.92912826131627,7.74051987662916,8.01896012448693,8.92773248832897
"EGR1 - mRNA",9.94404105988305,10.0012001117974,9.48152193941354,8.83176784132374,8.60874685511329,9.95260378280877,11.228481986899,10.9599551632215,10.8137442072556,8.20896020132605,8.33537195239833,9.86334134337019,8.47345456489588,8.79634593722301,8.41746226372121,8.46935601322395,8.0141390064226,8.15920291653537,8.38147245423466,8.05748081540424,8.07393445997502,7.35582960415932,7.88262131707583,7.64820077366075,7.11507795181239,8.20889131181868,7.36619198983991,8.10616929598476,7.1033521669138,7.82680351670741
"ATF3 - mRNA",9.99650857199486,8.67055479311164,8.15257327641515,8.17969106242111,8.05854984844434,10.2785901129686,10.988844494736,10.7008412022765,10.496506634182,7.57153034896966,7.56485375727068,9.51400715369077,7.30352951474652,7.45057106455141,7.50672960164952,8.00540884735414,7.72463240162888,8.13495533804096,8.05954448804976,7.22097945678564,7.78270303050363,7.20382636490237,7.58843821121584,7.39666187139073,6.67450532548886,7.96096385414284,7.95115449347586,7.89806114849799,8.03623801851844,8.00368140172393
"DUSP1 - mRNA",10.7741160363802,3.89990153342207,7.79502141771715,7.65244413126287,5.4308195266067,10.8743189532642,13.2339570844502,13.0387323204886,12.9501959786574,7.79392265329085,8.64731579766713,10.3241826071279,7.62545758771571,8.07506190828286,8.95033625534164,8.57369259948627,8.68399048222043,8.46176556775313,9.0595444907536,8.9371865622617,9.0346214987976,8.81000544096471,8.88262131401922,8.9930291537209,7.32658213505808,6.6614035468966,8.22868851024917,7.68393631750107,7.37184111013381,7.88820413418194
"CD74 - mRNA",11.664887004846,8.32660051050454,8.25445299678851,7.77443459711337,8.2735627121917,12.1404784435763,12.7228927701598,13.0964174251299,12.9044347038682,8.79392265329085,8.47739080791864,11.2250494146142,8.47345456489588,10.1784916176193,9.05269805595037,8.87534833856961,8.50890373345576,10.1164983265471,9.51020579325851,8.22097945678564,8.63280765276814,8.35582960856303,8.28358366584438,8.25227201973404,9.24218992990039,9.28289201735332,10.9346664039897,8.04008014373121,9.37863023322677,11.1019833628956
"HLA-DRA - mRNA",11.9440410598831,3.89990153342207,7.79502141771715,4.99184601639063,7.74304792038089,12.1669912833144,12.8804339177647,13.1682586358823,13.109708567247,8.44599941310606,8.56485375727068,11.219000378597,8.3035295193128,8.29187342114821,8.32230503087267,7.46935601729441,8.55470746242538,8.50023964923526,9.30240102283743,7.82866210079287,8.24902097975511,7.87184471402396,7.95100825062212,7.43060925747148,8.45211301714194,8.60482002793691,11.0205025486479,7.59466904030738,9.43182313605767,10.5669019290133
"BRCA2 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.64899462176469,4.42126935699206,5.98013121284049,7.10204489764652,7.56485375727068,6.13153750587477,6.52592196739464,7.11353616365691,3.91156206901603,7.31735285148549,6.13966999639742,4.26985221203887,6.40058137372345,7.07658956780914,4.35155787445556,6.23553528121851,6.24051491869874,6.7322649522835,6.45211301714194,2.81824358531489,6.22868851505859,7.3976322048984,6.4512756441992,6.76267319950612
"BRIP1 - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,4.41174369862063,4.42126935699206,4.50542934588126,7.4016053133979,7.72531840700645,7.32418260825324,7.04049508699455,7.38917060989401,3.91156206901603,6.84786758418782,7.46159809946961,7.2065085510545,7.28193681282074,6.99858706768376,6.66405855964985,6.0339015224831,6.32540386534969,6.70478428266462,6.67450532548886,2.81824358531489,5.71411531199821,7.28800779477973,6.92932280318771,6.30324159083361
"RELN - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.80285661362027,4.41174369862063,5.81917659235191,4.50542934588126,6.86103700339678,7.86970839068429,7.4116454553289,7.41900668158606,7.38917060989401,7.32230503087267,7.53974525602318,7.13967000662845,4.26985221203887,6.24011670856184,4.45440721921336,4.35155787445556,4.88189832873121,5.83997694103187,5.46377617310239,6.03707552884819,6.86785446712164,6.60720013979214,6.62504269743652,5.3443603971623,4.26616241200163
"IL21R - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,7.77475680221392,3.47136437156448,4.41174369862063,4.42126935699206,5.43581075280117,6.72353346971827,7.47739080791864,6.90914506396057,6.71856705512193,7.11353616365691,6.86287351252155,6.46935601729441,7.2551471728932,6.64462977182308,6.90754141683623,4.45440721921336,6.39275645051219,4.71197339456788,5.58843821121584,5.70478428266462,6.77404111862036,6.28289202198539,6.3661919985843,4.380265096346,3.21256575934411,6.4187187660948
"SIGLEC8 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,5.76028280534835,4.50542934588126,6.72353346971827,6.93682248616989,7.49410750066207,6.52592196739464,7.32504023570225,7.11080092615341,7.14742792240705,6.55470747009866,6.8372747055733,6.40058137372345,6.82866210713906,4.35155787445556,5.46686086207248,6.10301128809736,5.58930700070302,6.77404111862036,6.13088881119443,6.49172284714798,6.74051987662916,6.22888326408076,6.30324159083361
"CBLC - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,6.86103700339678,7.56485375727068,7.49410750066207,6.52592196739464,7.32504023570225,6.86287351252155,6.60685947443669,7.13967000662845,6.64462977182308,6.54497127736634,6.2880937176994,6.28966306120229,3.87715075821664,4.01929466474245,5.39666187139073,6.18907861130815,6.42039550699433,5.90676043459948,6.84743513547733,5.81384556603949,6.67247541110701
"CSF1 - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.2622881535543,6.4374904787403,6.69888225142617,6.57876862803524,3.19980204416031,8.12124703234306,6.90914506396057,7.30352951474652,7.62049604858206,7.50672960164952,3.22973526082972,7.55470746242538,6.8372747055733,6.47458194406728,6.82866210713906,6.89232749978619,6.68925325078881,6.95100825062212,6.78570418953391,7.25946786858109,7.04842666916746,7.49172283913228,6.89806114849799,7.16748246601542,6.88820414027154
"RIPK3 - mRNA",7.35907860602919,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.83341910779822,6.21971447237991,5.8508481937529,3.19980204416031,7.38428141054345,7.49410750066207,7.41900668158606,7.72358960474639,7.67022833364909,3.22973526082972,8.0141390064226,7.11029324522623,6.54497127736634,6.2880937176994,6.34213056079025,5.46686086207248,5.5180488398479,6.09180741879068,6.77404111862036,6.54592635679403,6.60720013979214,4.380265096346,5.81384556603949,6.92773248240396
"ZC3H12A - mRNA",6.5110817117769,3.89990153342207,7.60237628131166,4.99184601639063,5.4308195266067,6.89031947843322,6.4374904787403,6.17532035786089,5.55128793689132,7.48906811650356,7.93682248616989,7.90914506396057,6.30352951474652,7.38917060989401,7.50672960164952,3.22973526082972,7.64217026711481,4.26985221203887,6.61208556663003,7.383251024979,7.08936448095128,6.20382636490237,6.054101806311,6.86232549097623,6.86715051642078,7.20889130694281,6.49172284714798,6.79496768913462,6.03623802401417,7.14454374030008
"COL11A1 - mRNA",6.18915358920855,3.89990153342207,7.65300236692543,7.88690936804884,8.00608239467887,6.7097471825245,6.09645362748722,6.2627830581985,5.49470437652837,7.10204489764652,7.64731579766713,7.13153750587477,6.52592196739464,7.56604834351135,7.50672960164952,3.22973526082972,7.72463240162888,7.38159522468096,7.28193681282074,6.95794514185333,6.05833745175314,5.17140496816718,6.054101806311,6.21379796603665,7.0370755178631,6.76831882003973,6.60720013979214,6.74051987662916,5.3443603971623,6.57626001342479
"CD1C - mRNA",6.77411603061328,3.89990153342207,7.60237628131166,4.99184601639063,7.74304792038089,6.61021158182585,4.41174369862063,6.17532035786089,6.13625035556994,7.30849582482043,7.47739080791864,7.23107319725973,6.52592196739464,7.03553360651072,7.4478359099517,3.22973526082972,7.2551471728932,6.77587416529762,6.96000882685923,6.2880937176994,6.11973794680552,4.95990088193683,5.44404830977115,5.95854086063391,6.67450532548886,6.96096384835275,7.22868850543975,7.08447429215621,3.21256575934411,6.30324159083361
"HDAC4 - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,7.8503834434195,5.4308195266067,6.50329633474323,6.09645362748722,6.30460337936874,6.02077313131313,3.19980204416031,7.56485375727068,7.13153750587477,7.04049508699455,7.25792599956958,7.2551908320093,6.95478275142539,7.72463240162888,4.26985221203887,3.93411062164778,6.35222396441639,6.66405855964985,4.71197339456788,5.83997694103187,5.7592320420997,7.0370755178631,6.6614035468966,5.71411531199821,4.380265096346,3.21256575934411,4.26616241200163
"SRP54 - mRNA",7.64858524559266,3.89990153342207,4.65347160813647,7.65244413126287,5.4308195266067,6.7097471825245,7.02245298500995,6.84774565286147,6.43581075280117,3.19980204416031,8.00095281079005,7.4116454553289,7.04049508699455,7.18753677583396,7.18480165946758,6.60685947443669,7.2551471728932,7.11029324522623,7.0106348124209,7.2549268172703,6.2352151913558,6.46686086207248,6.78108331914206,6.49619770019288,7.45211301714194,2.81824358531489,7.49172283913228,7.16936323287035,6.3443603971623,6.71827909011246
"MAML2 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,7.88690936804884,5.4308195266067,7.05078412502363,6.64899462176469,6.4232477620353,6.87321598255316,7.10204489764652,8.12124703234306,7.64611062211572,7.17799854299741,7.18753677583396,6.86287351252155,7.14742792240705,7.87663543914425,6.95275191522904,6.32257887405545,6.58354960601191,6.17863172963434,5.84125634702987,5.95100825062212,6.58930700070302,6.95461327043656,2.81824358531489,7.07668529977496,6.94697086832873,5.10335218789752,6.76267319950612
"CHUK - mRNA",7.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.61021158182585,6.8334191204488,6.56763769698669,6.43581075280117,3.19980204416031,6.47739081601437,7.13153750587477,6.52592196739464,4.09524779768106,3.91156206901603,3.22973526082972,2.54527724159701,4.26985221203887,3.93411062164778,6.41362469670674,5.99420719108816,6.59461642806888,6.48152305342829,6.64820078085254,6.18907861130815,7.13088881119443,5.71411531199821,7.12754303624614,6.4512756441992,4.26616241200163
"RICTOR - mRNA",6.99650857058257,7.533051282816,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,6.86198829323377,7.19768824705447,6.93831109529093,3.19980204416031,6.79931897890579,6.32418259925047,6.71856705512193,4.09524779768106,3.91156206901603,3.22973526082972,6.72463240162888,4.26985221203887,3.93411062164778,4.45440721921336,4.35155787445556,6.43989376708072,6.10301128809736,6.36189653675834,6.18907861130815,6.6614035468966,6.3661919985843,6.56364224301224,7.0362380130227,6.30324159083361
"ERBB2 - mRNA",7.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.50329634269488,6.09645362748722,5.98267525710405,5.89524224114932,3.19980204416031,7.47739080791864,6.64611061491351,7.04049508699455,4.09524779768106,6.86287351252155,3.22973526082972,6.87663543914425,4.26985221203887,6.47458194406728,4.45440721921336,6.17863172963434,5.5193282773066,5.89656050427173,5.86232549097623,6.67450532548886,6.86785446712164,6.3661919985843,6.79496768913462,6.891848115836,6.52563394953421
"SOCS1 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.38781922202002,5.89000267703569,6.2627830581985,6.09877569009304,3.19980204416031,6.64731579047093,7.02462229246083,6.30352951474652,4.09524779768106,3.91156206901603,3.22973526082972,7.2551471728932,4.26985221203887,6.32257887405545,4.45440721921336,6.28966306120229,5.17140496816718,5.65555233211482,6.36189653675834,5.86715051642078,5.96096384835275,5.90676043459948,4.380265096346,4.96584863896712,6.30324159083361
"EGFR - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,6.04754399428926,6.21971447237991,5.93831108352748,3.19980204416031,6.47739081601437,6.32418259925047,6.30352951474652,4.09524779768106,3.91156206901603,3.22973526082972,6.55470747009866,4.26985221203887,3.93411062164778,4.45440721921336,6.28966306120229,6.77806248561342,6.36604574990096,6.25227201973404,6.32658214404588,6.42039550699433,6.49172284714798,6.56364224301224,6.5508112474047,6.88820414027154
"TNFSF12 - mRNA",6.77411603061328,7.87408823508811,4.65347160813647,4.99184601639063,5.4308195266067,6.61021158182585,7.07220605443847,7.08221094282266,7.00059528192289,3.19980204416031,8.00095281079005,7.57211014491448,6.30352951474652,4.09524779768106,3.91156206901603,3.22973526082972,7.13967000662845,7.2065085510545,6.40058137372345,6.52910188678928,6.17863172963434,5.41241311694331,5.44404830977115,5.95854086063391,6.45211301714194,6.13088881119443,6.71411531199821,4.380265096346,5.64392059024394,4.26616241200163
"HDAC5 - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.38781922202002,6.5818803793564,6.6671734932286,4.50542934588126,3.19980204416031,7.06235335451556,6.78361426044629,6.71856705512193,7.11353616365691,3.91156206901603,3.22973526082972,6.55470747009866,4.26985221203887,6.15265388162591,4.45440721921336,4.35155787445556,4.79943617429573,5.78108331914206,5.64820078085254,5.86715051642078,5.96096384835275,2.76562024472676,4.380265096346,5.64392059024394,4.26616241200163
"IKBKB - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,6.04754399428926,4.42126935699206,5.89524224114932,3.19980204416031,7.86970839068429,7.13153750587477,7.17799854299741,4.09524779768106,3.91156206901603,3.22973526082972,6.87663543914425,4.26985221203887,6.61208556663003,6.35222396441639,4.35155787445556,5.2355353003651,6.00347570299873,5.52790648209607,6.56759024216694,5.96096384835275,2.76562024472676,4.380265096346,5.891848115836,4.26616241200163
